scene_floor,init_x,init_y,init_z,init_angle
00635-drvaU627cQh_0,-0.06687464,-2.503094,0.86339074,2.5481271574706965
00635-drvaU627cQh_2,-2.652711,2.696906,1.7918541,1.732304822128949
00636-FXuXGH9YQTW_0,6.551942,-0.9185837,10.897788,0.8900230478033646
00636-FXuXGH9YQTW_1,-0.083863035,2.0814164,8.238411,0.5468406418555161
00637-iNpfPhK1sRz_0,-1.7884467,-2.244396,0.16377401,0.9629927201757957
00637-iNpfPhK1sRz_1,-4.593701,0.15560412,-2.6074467,3.6685501380397136
00637-iNpfPhK1sRz_2,-3.0947058,3.155604,0.13088913,5.278801242196955
00638-iePHCSf119p_0,2.7580123,0.1561339,-5.859167,4.564990943120991
00639-AwL2QGztLwV_0,-0.47104442,-0.2377489,-0.8389714,1.0036005232808278
00640-qvNra81N8BU_0,0.5885856,-3.0666358,3.7714787,0.7560637252738822
00640-qvNra81N8BU_1,-6.848811,0.031439304,-4.213878,3.1482509568421895
00642-erfqyP5V4u6_0,1.312522,-3.1541631,-5.1030083,2.317840394921693
00642-erfqyP5V4u6_1,2.7616067,0.045836926,-6.0969334,3.9967656676582175
00643-ggNAcMh8JPT_0,-4.0278196,-2.4825215,0.81797206,5.872092341330483
00643-ggNAcMh8JPT_1,-2.537779,0.11747837,-1.2951653,5.262653761828187
00644-njMGKG4iwRK_0,2.7768836,0.16284944,-1.8242298,3.7820065399751073
00644-njMGKG4iwRK_1,8.69853,3.3988173,-2.6607463,2.467605199761703
00645-rrjjmoZhZCo_0,-1.8365581,-2.611577,1.9957516,4.178893457298548
00645-rrjjmoZhZCo_1,-1.3183212,0.18842292,5.15494,2.2907117179841863
00645-rrjjmoZhZCo_2,-8.9768305,3.1884232,2.2292876,0.5681464585845998
00646-UfhK7KNBg5u_0,2.1203234,0.03829117,0.0931589,4.990519387117279
00647-qpcpnP8TosR_0,-4.4763765,-0.03272593,3.3645482,4.517139192086378
00647-qpcpnP8TosR_1,3.3341377,0.32392776,1.5331504,3.605467593453389
00648-yCCyNxubYcL_0,-7.510639,0.21811056,4.6877365,4.0545468611780775
00649-RiwBKy2YdQ7_0,-3.426069,-2.2736046,9.551243,2.808188511132548
00649-RiwBKy2YdQ7_1,-4.0193863,0.9263954,9.56391,1.5700358924633648
00650-AqGu9nUng3L_0,5.491666,0.08107078,5.0807877,2.5399592011805825
00651-kQVPtf7ACRw_0,1.1351098,-0.29768097,0.7434543,3.1667671482006545
00652-BcZUZQ9t4Fe_0,-5.569403,0.18099505,6.319746,0.05679944101077783
00653-4RuxhXRmb3V_0,-6.9995174,0.009780079,-2.3248854,4.657709712333086
00654-VZy9kKQJcUF_0,5.7022104,0.06662142,3.7743714,2.519080454070763
00655-q33GehreMrX_0,0.22906789,0.013563991,-3.812051,5.219065171927695
00655-q33GehreMrX_1,-7.409529,3.013564,-0.64340913,2.324992180736627
00656-7GvCP12M9fi_0,15.265324,-0.7539188,3.4930518,4.64095650618362
00657-TSJmdttd2GV_0,5.5946355,0.10629654,-1.4280139,1.969757516864363
00658-a3JCmxobR99_0,1.0142596,0.07181199,2.1948485,4.584186513360548
00659-ZVPMj4YoZtK_0,-0.13073418,0.18027917,8.452145,0.2569958299290106
00660-Pmv1pdeirDT_0,10.139901,0.05781647,4.8794875,1.423515735431124
00661-SSwbmq72C21_0,1.7950552,-2.944145,-2.1586287,1.9831526793837144
00661-SSwbmq72C21_1,7.0867023,0.055855036,-3.1820197,1.9982326397174874
00661-SSwbmq72C21_2,8.522282,3.2558548,-4.6033573,1.4008395398480193
00662-aRKASs4e8j1_0,5.97188,0.073370755,-5.0289817,1.0097711931009803
00663-1Rg1SS1dRpG_0,-1.4396627,-3.120273,-4.7955327,2.8154865654385466
00663-1Rg1SS1dRpG_1,-3.6463535,0.079726934,4.0427,4.87409795043481
00663-1Rg1SS1dRpG_2,-0.4497753,3.279727,0.26601118,4.9555993440622395
00664-u5atqC7vRCY_0,-0.74773186,-0.07384071,4.4511576,0.20570599082118501
00665-NBuk4gePdJm_0,3.416249,0.09032841,-8.186298,1.4963230520077393
00666-GNGYKt8XrjF_0,3.1277425,0.06246224,3.2806866,0.9797212905874608
00667-5K2dTSVihN7_0,-3.8723354,-3.102067,2.1109443,4.9944325419745805
00667-5K2dTSVihN7_1,0.23524162,0.38850856,1.0623735,2.675618518525428
00669-DNWbUAJYsPy_0,5.0121737,0.0726327,1.3692952,5.017641449988981
00670-mDdyQ6azhVD_0,3.7533522,0.19935194,1.9889333,2.588081128556039
00671-knPYW3fibqY_0,1.9229326,0.18741956,-0.6297304,5.527184095701733
00672-4L4peQsMgfR_0,-2.608964,-2.6335099,1.6090298,3.5216703883378226
00673-WpAGGyZFqQj_0,0.6103878,-0.1120357,-1.4329648,1.7841445982176554
00673-WpAGGyZFqQj_1,4.0833044,3.301503,-9.18413,5.8394751659888495
00674-y3dZtLZCUvN_0,-9.385239,-2.4151158,1.8209921,4.759441815549436
00674-y3dZtLZCUvN_1,-1.8263209,-0.015115738,2.218122,1.239449354633364
00675-c6TFyURFrL4_0,3.4637537,0.016067147,5.021988,5.3365134557011995
00676-J5SkB2o1ckv_0,-0.4553033,0.12710705,-0.30777657,2.2313778177296975
00677-CnU5RD6PB3E_1,-2.7948074,0.09633815,-1.0993679,0.3532442533966737
00678-aCtdWA5n56Z_0,6.8487787,0.092818454,-2.571685,2.4127161514239335
00679-wFCLkVy4n9U_0,14.121531,0.043365195,4.3061633,0.8002504874326576
00680-YmWinf3mhb5_0,4.428085,0.09659555,-2.755239,2.911693554387507
00681-QE33dvXyf1U_0,-7.2623625,0.11802712,-2.869398,5.337707494056867
00682-6r9GfBG7u1g_0,-0.26469713,-3.1139612,-4.730528,3.421017392065089
00682-6r9GfBG7u1g_1,-6.748801,0.08292669,-4.310968,3.2549707958564364
00683-KCvzhHEhdwB_0,1.3472592,-0.68549865,-3.5249386,5.286116929945625
00684-D5dEbkUphhr_0,0.76527494,0.09503503,4.195112,4.775205833665797
00685-ENiCjXWB6aQ_0,0.20982988,0.1888131,14.142914,5.461699112820074
00685-ENiCjXWB6aQ_1,-0.07947977,3.788813,10.867033,3.337726955923637
00686-LU4A39yR8gc_0,3.160369,0.10140912,1.8604798,2.528628883154265
00686-LU4A39yR8gc_1,-2.7087266,3.2369485,1.341603,4.040467085355769
00687-tj8ngv3woJ3_0,0.6417208,0.18381298,-4.554878,1.0846225737486976
00687-tj8ngv3woJ3_1,0.6417208,0.18381298,-4.554878,3.5724047343174514
00688-SgkmkWjjmDJ_0,8.740942,-2.5566664,-0.2506653,2.328987941536163
00688-SgkmkWjjmDJ_1,10.08111,0.04333353,-2.2148056,3.9366478745018747
00689-d88Sc1udFcZ_0,11.16604,0.09317805,6.798314,5.227751773461795
00690-p6RF8AUer2e_0,-0.30680063,0.15906498,-2.4054134,3.6216392026686313
00691-MyxM6trMBUH_0,5.3825426,0.06450415,4.0072126,1.7485147371594452
00691-MyxM6trMBUH_1,-4.2537274,2.6645043,-5.1058183,4.544564539030115
00692-APXAdV48nKT_0,6.5611696,0.15009806,-2.7099023,4.919374860173014
00694-Lva3QmSMsTr_0,6.8341002,0.017376617,-2.9548028,5.990653835625246
00695-BJovXQkqbC3_0,4.347288,-2.521764,0.12862863,1.1539510892175062
00695-BJovXQkqbC3_1,-4.5272837,0.078235865,-2.7203813,2.38092870139884
00696-DsEJeNPcZtE_0,-2.4142895,0.2040599,-6.1948566,2.0856700684289176
00696-DsEJeNPcZtE_1,-2.4142895,0.2040599,-6.1948566,2.7945355670161858
00697-5vUupbRRdyH_1,-2.1293793,0.17100859,-1.5093428,4.383478178814418
00697-5vUupbRRdyH_2,3.7869453,2.7710085,-1.6032777,5.243067511844659
00698-SrHVAbHUpUX_0,-0.55268,-2.5862746,1.1971514,1.7107144660849438
00698-SrHVAbHUpUX_1,-3.4922757,0.013725281,1.1894776,3.9848762409533394
00698-SrHVAbHUpUX_2,-12.3263235,3.2137256,3.7450902,5.735035468231825
00699-gyK27yu7CP4_0,-0.487356,-2.4008808,7.3713417,5.739678957200837
00700-aosjAwX5Lnq_0,-9.154276,0.04966083,3.9440138,1.1227769757743795
00701-tpxKD3awofe_1,-0.7354666,0.42013913,-3.085219,1.307789925549679
00702-wCqnXzoru3X_0,-5.938817,0.07149115,1.3215076,3.8418352441020827
00702-wCqnXzoru3X_1,7.862788,3.2714913,0.5815445,2.076783991687468
00703-xvDx98avcwd_0,6.455966,0.06151104,-5.5483885,1.3447160293422222
00703-xvDx98avcwd_1,6.0943894,3.2615108,-1.5883565,0.03711930524849784
00705-2XVvKEDd54w_0,2.450611,-2.819469,4.3452864,2.038158073386091
00705-2XVvKEDd54w_1,4.6308556,0.18053102,1.6047788,2.408108127429813
00705-2XVvKEDd54w_2,-5.4509544,3.1805313,2.4588184,0.4525238248142935
00706-YHmAkqgwe2p_0,-5.4330397,0.079488635,-0.5834061,0.9259122139054923
00707-XVSZJAtHKdi_0,7.746395,0.13558331,-3.814815,4.030519759385079
00708-eUJx9a4u63E_1,-1.6421071,0.13300014,3.7933605,3.9800358368862745
00709-8LLjiNrWzJ9_0,-12.906522,0.028971665,-5.3589706,4.81079745172291
00710-DGXRxHddGAW_0,-4.8442383,-1.2127911,1.1744814,4.5571251381415
00711-tTcuEfoAQXv_0,6.090456,-2.441447,-3.438558,3.4832616742942326
00711-tTcuEfoAQXv_1,1.6732616,0.15855289,-0.51784986,3.8783047853310255
00711-tTcuEfoAQXv_2,-0.7000016,3.1190822,-1.688968,4.306400307217792
00712-HZ2iMMBsBQ9_0,3.1459658,0.19644482,-0.8911834,0.4926997219210997
00713-kxWk8ZMDE1N_0,1.7739809,0.110927776,8.662143,1.2649605123055048
00714-Nf3aGQTDAA1_0,-2.2152328,-8.231703,0.80319476,3.64061954512354
00714-Nf3aGQTDAA1_1,1.8810427,-1.2317023,1.7113023,0.39056786534771787
00714-Nf3aGQTDAA1_2,1.8895038,5.53414,1.759527,1.4923159691133323
00715-kjUg7BaQF1C_0,1.0463346,0.009022906,-4.075233,4.367996990279696
00716-VaEwVD182FS_0,-0.027843632,0.045112133,-2.718348,2.234733914021874
00717-wtaQdtXzYtD_0,-3.7429316,-2.607298,0.8192458,1.240489290052632
00717-wtaQdtXzYtD_1,-3.773304,0.19270205,-0.9945516,0.7173302565635353
00717-wtaQdtXzYtD_2,-2.0946128,2.792702,-4.6674423,0.5789055540146147
00718-ASKXmHbw68X_0,-1.2138724,-2.665976,0.6040246,2.4267204968796965
00719-CKbwkKufMWM_0,0.94852024,-2.8495414,-1.6094234,4.216571105626977
00719-CKbwkKufMWM_1,5.430894,0.15045834,-1.6578306,1.883476892181576
00719-CKbwkKufMWM_2,2.8557572,3.061236,-0.42284358,5.246143472866575
00720-8B43pG641ff_0,-1.083091,0.05302763,0.36279058,5.033233268155318
00721-YGc1h9nNrJP_0,-0.62667906,0.18119755,2.3048644,2.561805809463731
00721-YGc1h9nNrJP_1,0.65050876,-0.01880245,-0.4235528,1.984896295014984
00722-EU6QPFpqdoU_0,-1.7940618,0.09931201,-5.079294,4.451220532546376
00723-hWDDQnSDMXb_0,1.3612009,-2.1585479,0.2984225,3.715864126465336
00723-hWDDQnSDMXb_1,-8.274208,0.04145217,9.046461,6.066786556000105
00724-H77MhktmmAF_0,4.2751594,0.100485235,0.98303545,1.6590148875159216
00724-H77MhktmmAF_1,5.314085,3.3004854,3.4367943,5.231100739450503
00725-5uXtMs57HmZ_0,0.18490815,-2.7369509,-0.8561135,5.464621062282189
00725-5uXtMs57HmZ_1,-6.1687174,0.06304908,-3.6638014,0.9154358122623498
00726-sNikFfBW8zM_0,5.5067058,-1.1658278,3.7001321,1.5582588770915347
00726-sNikFfBW8zM_1,-4.9291363,0.1360656,0.7433765,2.034870585956203
00726-sNikFfBW8zM_2,6.442513,1.7360656,0.50701314,2.2290894854109613
00727-WEDXu8bWRkq_0,-8.873333,-2.9250202,-1.6868438,2.9880716503402267
00727-WEDXu8bWRkq_1,-4.249898,0.07498002,1.3733734,2.812790827431799
00728-rWHyWNc6ZbZ_0,-6.950392,-2.5064,0.6982299,3.5115384624034274
00728-rWHyWNc6ZbZ_1,0.12671337,0.15243101,2.4646938,0.6362791740677588
00729-PyZonHqd5gy_0,-0.75134236,-3.3240826,9.993502,4.2629849902607555
00730-UYrgg12a7QN_0,4.8105016,0.09486389,0.99401116,2.403768930965643
00730-UYrgg12a7QN_1,3.1332436,3.0948641,5.640339,1.6746125822071372
00731-oXzJVhUhmYe_0,9.693251,-2.4023795,-2.993403,2.088210030083612
00732-Z2DQddYp1fn_0,-0.18172179,-2.8477356,-3.466795,0.5870009022882451
00732-Z2DQddYp1fn_1,0.34331098,0.15226436,0.39156651,3.145874904529888
00733-GtM3JtRvvvR_0,7.6628222,0.118062645,1.8665988,3.6702874962462224
00734-4dtmWCb8CDk_0,-0.49517065,0.033992887,-2.2854533,4.037205133401566
00735-ypcVfePF8TG_0,3.121628,-1.4391491,7.308902,6.199600189661856
00735-ypcVfePF8TG_1,-0.16304436,0.011674762,-4.137998,1.743332439437821
00736-h5VYFcePkbn_0,1.5523472,0.026736215,1.117781,5.023264837563431
00736-h5VYFcePkbn_1,-9.510478,2.8267362,-4.3561482,5.802740168312934
00737-ZhXWtW1gd6c_0,-9.266432,0.063146785,-1.1694682,0.4894828684537915
00738-GPyDUnjwZQy_0,-0.9796543,-2.5526624,1.0668119,1.1028339491588182
00738-GPyDUnjwZQy_1,-6.3880796,0.047337532,-0.3131451,4.080187354458951
00738-GPyDUnjwZQy_2,1.8890901,2.8473377,0.7976259,0.41565506399960533
00739-MfkErJj6CHF_0,4.0244064,-2.884669,-4.0775595,2.628347065892549
00740-cFqWyQ4Y9hT_0,-3.1706545,0.03703113,1.8051304,5.789613032896631
00741-w8GiikYuFRk_0,-9.021949,0.11857846,-7.4766994,3.017973527413134
00742-aYhkzj2fEhP_0,-5.9298096,-2.521685,-1.1750771,4.007408834441551
00742-aYhkzj2fEhP_1,1.1075075,0.07831502,-0.35195318,3.41312171682301
00742-aYhkzj2fEhP_2,1.5075344,3.0783153,-0.26849127,2.486740891549652
00743-31DHHWieDMS_0,18.076359,-0.104214475,6.3373475,5.250251007614146
00743-31DHHWieDMS_1,15.728134,2.8957856,0.472653,3.8343950774826334
00744-1S7LAXRdDqK_0,-9.034823,-2.5479147,-0.8701987,5.982496782643684
00744-1S7LAXRdDqK_1,-9.494832,0.19159937,-4.7618246,3.642666859869059
00745-yX5efd48dLf_0,0.2367943,0.05998397,0.13298422,4.728784869915115
00746-RTV2n6fXB2w_0,3.6351252,0.09139084,0.5978423,1.4921529063044043
00747-ZKqtodH1qpa_0,-0.032885045,-1.5399055,-6.060301,2.4963071314149663
00747-ZKqtodH1qpa_1,-8.413107,1.6600945,-5.6890774,4.4493524222625105
00748-8QtyGUUtacf_0,-5.677646,-1.9796058,-0.013651967,4.414726135566829
00748-8QtyGUUtacf_1,-8.549204,0.8203943,-2.6229517,3.737721042832257
00750-E1NrAhMoqvB_0,0.25272745,0.062178254,0.69083923,2.562094905617737
00751-DZsJKHoqEYg_0,0.5120184,0.19337542,0.2665887,5.367596098367333
00752-vKuDtqxh7YQ_0,18.668139,-0.1260226,-1.1967067,1.444122455484018
00753-hTTnuAeSN6d_0,0.7083796,-0.039665982,-4.6464396,2.1224327303877866
00754-EqZacbtdApE_0,1.7932796,-2.488179,-0.45150033,5.093689609197479
00754-EqZacbtdApE_1,0.28098384,0.111820936,-4.805708,0.17435567328666068
00755-UAGeBzZJgkU_0,2.4210188,-0.30226308,7.548644,5.669227919750658
00755-UAGeBzZJgkU_1,0.1093514,0.16297701,1.332493,3.541496095098871
00755-UAGeBzZJgkU_2,-1.3633294,2.897737,6.9453406,0.9146933271246027
00756-1K7P6ZQS4VM_0,-1.9776119,0.18942967,5.259063,3.3797986211683066
00756-1K7P6ZQS4VM_1,1.2509295,2.7894297,4.725024,4.8620086518481935
00757-LVgQNuK8vtv_0,-4.1702404,-0.00634408,0.29031044,5.192459679999483
00757-LVgQNuK8vtv_1,-4.1702404,-0.00634408,0.29031044,5.513038116364521
00757-LVgQNuK8vtv_2,-2.034815,2.793656,1.5299544,5.625311628405007
00758-HfMobPm86Xn_0,-17.697428,0.34596407,-8.369816,0.9753141115137514
00759-8iCxzGNmp4g_0,5.978361,0.20738801,-1.0931728,0.3441631716394472
00760-5Poh4Qz68hd_0,-1.6526594,0.26719353,-3.8350554,3.611031933505897
00761-s7kPJndncRy_0,-10.788794,0.1382881,0.94795746,4.23659646514966
00761-s7kPJndncRy_1,-6.3751454,3.138288,2.8784704,0.9146287112316949
00762-33ypawbKCQf_0,6.23463,0.08034003,2.8387654,1.6159207916228726
00763-pVnwDTdMD3h_0,-9.483315,-3.011206,3.5567198,0.8970062610865288
00763-pVnwDTdMD3h_1,-1.4843525,0.18879414,2.8096821,1.4200210708451617
00764-rzzVnFnBLtg_0,0.40607253,0.052650645,3.1885037,6.154254171969663
00765-AuGMayXVFkc_0,1.6889838,0.068214014,5.2351484,1.3033208144138735
00766-XxbS57Z6PDU_1,0.3671739,0.19020534,1.0775266,3.54438909943376
00767-Yr35Q49vqwV_0,-7.952962,-0.16129789,4.5694056,5.554406442937582
00767-Yr35Q49vqwV_1,-8.684423,3.0387022,4.3368645,5.291090323559931
00768-Gg8W275oKZE_0,8.119132,0.12517558,3.4794326,6.1327594691497
00768-Gg8W275oKZE_1,8.119132,0.12517558,3.4794326,0.5231418082962523
00768-Gg8W275oKZE_2,4.899767,3.594803,3.3549333,1.9217225052023763
00769-F1Vhvu3osn6_0,4.2595673,0.08821006,-1.0000285,0.6928513959446877
00769-F1Vhvu3osn6_1,4.9999576,3.08821,-0.5549755,0.5266211771322067
00770-NBg5UqG3di3_0,-3.9823506,0.10685313,8.644931,1.815906969299427
00771-8oSQng53cGV_0,-4.203369,0.09208496,3.524486,1.639288679492058
00771-8oSQng53cGV_1,-10.719408,2.892085,2.4654849,4.218933166713975
00772-zJ3fVx3BZYR_0,-10.003525,0.08532086,7.9130745,4.958898015377645
00773-9K1WbyTZ456_0,9.093051,-2.5857716,1.9194818,0.25828492309253026
00773-9K1WbyTZ456_1,1.2071815,0.033767525,0.5112996,3.315809232219022
00774-S3YyrKoJ7k6_0,6.817647,0.09390345,-1.173398,4.291273450528517
00774-S3YyrKoJ7k6_1,1.322272,2.8939035,-4.7117085,2.197084274339449
00775-3z5dc2yzyCb_0,-1.0027189,-1.3584154,6.4322824,0.27421217493591127
00775-3z5dc2yzyCb_1,-1.4791389,1.4415846,5.76832,2.183415181625833
00776-qxwfVS8MQ67_0,-5.5213,0.19071701,3.228619,4.611403650038695
00777-N17ddiDvJr9_0,-6.104925,-0.00605087,3.8429484,2.4859513246714373
00777-N17ddiDvJr9_1,-6.104925,-0.00605087,3.8429484,4.42095243919252
00778-vj4rZPfVjBQ_0,-2.7394893,0.015249208,1.7049282,0.41065183096725194
00778-vj4rZPfVjBQ_1,-8.860977,2.8152492,-0.3751952,4.016065819345518
00779-3YSDRj9kTU7_0,-3.8207278,-2.8678715,-0.2915549,5.009385615211254
00779-3YSDRj9kTU7_1,-0.56142366,0.13212848,1.1004909,1.564330618340193
00780-3iZkJUc7KhX_0,-7.120896,0.077313855,-3.5441973,5.458150702231018
00781-6TPCFES8fhh_0,-5.8532495,0.1648384,-2.3518195,0.09558933338348659
00782-oQPVc6vwgaq_0,-2.9370122,0.044228002,4.854449,3.7010352836056803
00783-J9adB1bm54A_0,5.181291,-3.0742831,5.090076,6.2407625139283605
00783-J9adB1bm54A_1,13.671484,0.12571716,0.31615803,4.023885782730574
00784-pYGGNqSbHp1_0,-10.988593,0.156135,7.4728746,4.870761531750721
00785-AdNTcRg3THp_0,9.543958,0.15912572,-0.29039744,5.602592764505115
00786-E9hxHD5h4FY_0,1.6553066,-0.55470735,-18.101969,2.282528294964201
00786-E9hxHD5h4FY_1,3.8791595,0.045292675,-5.152093,3.027749407946304
00787-S9M7ybC5ZHu_0,-1.017918,-2.5002236,1.2757534,1.3222493757575329
00787-S9M7ybC5ZHu_1,-3.5543644,0.09977627,2.2829673,5.223706046432603
00788-BEuB32yj7Fb_0,0.41290066,-2.9866567,6.1170006,0.5479057584910196
00788-BEuB32yj7Fb_1,5.070993,0.013343334,8.163298,5.61038525438273
00789-UAByLdpaokx_0,1.7856063,0.036453024,5.641161,5.43751371456161
00790-qQgcM8T4hiD_0,-0.9350741,0.03706403,4.77206,2.7880145155016747
00790-qQgcM8T4hiD_1,-5.7051,3.7999525,-0.15443632,4.2368952747789175
00791-JPMDv7zL4bF_0,9.141312,0.08649601,-3.4254103,4.4404767035169534
00792-4tdJ3qe1x7P_0,62.8146,1.8022041,15.1384115,0.44611039056936513
00793-NRsmXFcVTbN_0,1.5046055,0.047975972,-3.487846,5.805225232602982
00794-WRphMcFxfhe_0,2.4134848,0.121667996,-3.6527667,6.275611892865159
00795-awcRF7AZnJu_0,-0.95178986,-4.5228744,0.61139625,5.1667998847759415
00795-awcRF7AZnJu_1,0.8249223,-1.7228742,0.020422678,1.0185531552414127
00795-awcRF7AZnJu_2,8.754583,1.3987677,-2.9872117,3.4059579670133173
00796-m49MsVC7BwA_0,0.12472756,0.08744712,-1.7886844,5.817648675164396
00797-99ML7CGPqsQ_0,0.92313176,0.0733697,-0.3710086,2.0068207174638486
00798-bpqKLXHnxei_0,26.699097,0.09833093,-0.22258699,2.2286727612573913
00799-deNrXzuSss5_0,-3.803407,0.036349297,5.638959,0.49692908891765947
00799-deNrXzuSss5_1,-0.037242264,3.2363496,-1.8679044,3.729737396077194
00800-TEEsavR23oF_0,-11.187156,0.16337794,-1.8610693,5.868504046652749
00800-TEEsavR23oF_1,-4.8688474,3.163378,-1.8824364,1.4597667021945435
00801-HaxA7YrQdEC_0,0.9829351,0.05124797,1.5344708,4.702251433272349
00802-wcojb4TFT35_0,-1.8432028,-2.20508,-7.641669,3.6395074187512453
00802-wcojb4TFT35_1,-2.1400356,-0.35352722,-15.532101,3.972877347644054
00804-BHXhpBwSMLh_0,9.519747,0.20165431,2.3568242,1.2960515399318908
00805-SUHsP6z2gcJ_0,6.8629837,0.12395659,-2.80013,1.1464087055187813
00806-tQ5s4ShP627_0,-2.2358584,-3.294422,3.7940946,1.0262692672655573
00806-tQ5s4ShP627_1,-4.3332205,0.105577946,0.31782463,3.7756801028418616
00807-rsggHU7g7dh_0,-7.0921516,0.0067908764,9.6697445,6.1801988155747845
00808-y9hTuugGdiq_0,8.6706,-2.7386093,4.5037336,1.2837899306349396
00808-y9hTuugGdiq_1,-9.323147,0.06139064,2.46418,1.0241599313206105
00809-Qpor2mEya8F_0,5.78557,0.100943804,-0.063321374,1.250151769596573
00809-Qpor2mEya8F_1,2.4463258,3.146471,-2.8943777,6.194296638604556
00810-CrMo8WxCyVb_0,-6.6304617,-2.8999355,6.697196,4.284401207942008
00810-CrMo8WxCyVb_1,-4.94571,0.100064516,-0.15812755,3.931151619863891
00811-7UrtFsADwob_0,2.150187,0.15538967,-2.513238,3.216746393938892
00811-7UrtFsADwob_1,-7.22472,2.863505,-2.2005606,4.59727488441808
00812-mma8eWq3nNQ_0,3.3259068,0.02690506,-4.0400176,3.317086175182673
00813-svBbv1Pavdk_0,5.861995,0.07754743,1.5379543,1.3025186637781814
00814-p53SfW6mjZe_0,-0.68354785,0.23761435,-0.43418276,3.3055575210083905
00815-h1zeeAwLh9Z_0,5.355986,0.049023435,-7.635682,4.368815646081575
00815-h1zeeAwLh9Z_1,6.774781,2.6490233,-6.2353067,5.393753878393199
00816-q3hn1WQ12rz_0,-2.9913902,-2.7537348,-1.709769,1.3719899046623583
00817-X4qjx5vquwH_0,-2.3459578,-2.9274917,-6.84258,4.680378498341742
00817-X4qjx5vquwH_1,4.590684,0.072508335,-3.3437421,2.5302197258174304
00817-X4qjx5vquwH_2,-6.8854012,3.2725084,-4.9622498,3.623386274215103
00818-rJhMRvNn4DS_0,-5.9829006,0.033328533,-2.6659908,4.950405015552669
00818-rJhMRvNn4DS_1,-0.12401914,3.0333285,-2.2404628,2.566833083857202
00819-6D36GQHuP8H_0,0.97887653,0.04951039,-0.039057687,1.9861204686335607
00821-eF36g7L6Z9M_0,1.8549653,-3.4702485,2.4026496,4.7844920387852214
00821-eF36g7L6Z9M_1,0.13414371,0.12975144,-1.3702505,1.9241379863057981
00822-nrA1tAA17Yp_0,1.0204275,-2.3189838,7.929843,4.042147743870499
00822-nrA1tAA17Yp_1,2.1271987,0.0810163,9.444323,5.092032687081584
00823-7MXmsvcQjpJ_0,-0.9542411,-2.1703603,-0.48225513,1.2942661374022346
00824-Dd4bFSTQ8gi_0,6.2730713,0.0688231,0.75271416,2.7442841794017454
00825-jgPBycuV1Jq_0,-0.66433024,-2.2625773,-3.3818169,2.1918348488064128
00825-jgPBycuV1Jq_1,-2.6485727,0.11193914,2.4028184,5.895442525396155
00826-BFRyYbPCCPE_0,-3.0320098,0.17934048,1.0901104,3.4473487783143035
00826-BFRyYbPCCPE_1,-3.0320098,0.17934048,1.0901104,3.4967515392697512
00827-BAbdmeyTvMZ_0,0.87084997,0.1952093,0.44111353,2.5195948582860086
00829-QaLdnwvtxbs_0,4.9552393,0.13573912,-1.4977374,2.022486437375847
00830-5jp3fCRSRjc_0,-3.7001874,0.008625418,2.5847845,0.958695889222224
00830-5jp3fCRSRjc_1,9.122242,3.2086256,5.740746,5.924525140945106
00831-yr17PDCnDDW_0,-7.979458,-0.95161164,-5.546536,1.184930644886834
00831-yr17PDCnDDW_1,-15.479692,2.5480905,3.8890874,4.788504147264004
00832-qyAac8rV8Zk_0,1.190973,-2.580797,1.6932534,1.2234120920689489
00832-qyAac8rV8Zk_1,-6.4967737,0.019202948,0.24013501,3.5422681108175413
00832-qyAac8rV8Zk_2,-1.1642126,3.219203,2.9107265,5.20002854232619
00833-dHwjuKfkRUR_0,5.9503236,-1.0257125,1.8202443,4.354059484160275
00833-dHwjuKfkRUR_1,6.3964987,1.9742875,-4.572336,5.268190556747753
00834-AWUFxHEyV3T_0,4.0971146,0.102553874,0.35815609,6.246224681602492
00835-q3zU7Yy5E5s_0,-4.6942983,0.035219565,-0.08570243,1.506798728069416
00836-7GAhQPFzMot_0,3.9266677,-2.425724,-0.64037323,0.3487610005703834
00836-7GAhQPFzMot_1,-0.1132967,0.17427588,-3.6428993,5.2390095986871765
00837-vBMLrTe4uLA_0,9.285944,-2.711025,2.7178636,5.315793098264994
00837-vBMLrTe4uLA_1,1.7895181,0.08897495,3.5004306,5.640395720785935
00838-kJJyRFXVpx2_0,-0.27444085,0.10492405,4.3878665,2.2524335007387535
00838-kJJyRFXVpx2_1,0.20366748,3.504924,5.215725,5.621843088311883
00839-zt1RVoi7PcG_0,4.9137206,-2.8870633,9.060126,0.846649878172343
00839-zt1RVoi7PcG_1,5.2877994,0.112936735,8.272663,3.007365904372437
00840-z9YwN9M8FpG_0,0.8439617,0.19805288,-2.8151758,3.1820289056121003
00840-z9YwN9M8FpG_1,6.564996,2.9980528,1.1198353,0.41632617828919255
00841-SByzJLxpRGn_0,2.3253586,-2.5461676,-0.43530324,2.5293897265547134
00841-SByzJLxpRGn_1,1.313567,0.053832293,0.1791138,1.671484109258793
00841-SByzJLxpRGn_2,1.5744367,2.8538322,2.0632281,1.9353064791539496
00842-hkr2MGpHD6B_0,-1.4498838,-2.3820176,6.0790105,5.508776117717148
00842-hkr2MGpHD6B_1,-0.700632,-0.18201756,-3.506241,5.404556275370285
00843-DYehNKdT76V_0,-0.7999384,0.13650686,-0.95687854,2.1391710613932906
00844-q5QZSEeHe5g_0,4.8369846,0.15387702,0.20862587,3.606058482266557
00846-LNg5mXe1BDj_0,2.6044805,-2.390016,-0.19572026,2.449061664082827
